id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada,anio,mes,mes_nombre,dia_num,es_fin_semana
ADO-00736,2024-07-14,Sunday,10:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,32.0,88.9,320.0,10240.0,Alta,2024,7,July,6,1
ADO-01354,2024-03-02,Saturday,12:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,22.0,91.7,320.0,7040.0,Baja,2024,3,March,5,1
ADO-01036,2024-07-14,Sunday,21:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,27.0,100.0,384.0,9216.0,Alta,2024,7,July,6,1
ADO-00971,2024-02-21,Wednesday,18:00,CDMX-TLAXCALA,TAPO,Primera Plus,36,29.0,80.6,264.0,7656.0,Baja,2024,2,February,2,0
ADO-00471,2024-01-16,Tuesday,19:00,CDMX-QUERÉTARO,Observatorio,ADO GL,48,36.0,75.0,320.0,11520.0,Alta,2024,1,January,1,0
ADO-00656,2024-12-04,Wednesday,21:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,23.0,63.9,280.0,6440.0,Alta,2024,12,December,2,0
ADO-02373,2024-11-03,Sunday,18:00,CDMX-PACHUCA,Sur,Primera Plus,36,36.0,100.0,190.0,6840.0,Baja,2024,11,November,6,1
ADO-01910,2024-11-01,Friday,22:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,24.0,66.7,190.0,4560.0,Baja,2024,11,November,4,0
ADO-02350,2024-03-12,Tuesday,15:00,CDMX-TLAXCALA,Norte,Primera Plus,36,21.0,58.3,228.0,4788.0,Baja,2024,3,March,1,0
ADO-01397,2024-09-24,Tuesday,06:00,CDMX-TLAXCALA,Observatorio,OCC,42,20.0,47.6,288.0,5760.0,Baja,2024,9,September,1,0
ADO-01537,2024-12-30,Monday,08:00,CDMX-TLAXCALA,Poniente,Ejecutivo,24,20.0,83.3,228.0,4560.0,Alta,2024,12,December,0,0
ADO-02481,2024-06-06,Thursday,15:00,CDMX-PACHUCA,TAPO,OCC,42,24.0,57.1,190.0,4560.0,Baja,2024,6,June,3,0
ADO-02293,2024-07-07,Sunday,21:00,CDMX-TOLUCA,Norte,Primera Plus,36,30.0,83.3,171.0,5130.0,Alta,2024,7,July,6,1
ADO-01329,2024-07-29,Monday,11:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,12.0,50.0,216.0,2592.0,Alta,2024,7,July,0,0
ADO-01257,2024-03-04,Monday,17:00,CDMX-TOLUCA,Sur,Primera Plus,36,36.0,100.0,180.0,6480.0,Baja,2024,3,March,0,0
ADO-02180,2024-07-29,Monday,13:00,CDMX-PACHUCA,Poniente,OCC,42,27.0,64.3,180.5,4873.5,Alta,2024,7,July,0,0
ADO-01426,2024-05-24,Friday,12:00,CDMX-PACHUCA,TAPO,OCC,42,17.0,40.5,190.0,3230.0,Baja,2024,5,May,4,0
ADO-01465,2024-01-30,Tuesday,15:00,CDMX-PUEBLA,TAPO,OCC,42,24.0,57.1,308.0,7392.0,Alta,2024,1,January,1,0
ADO-01556,2024-11-12,Tuesday,13:00,CDMX-PUEBLA,Poniente,OCC,42,29.0,69.0,266.0,7714.0,Baja,2024,11,November,1,0
ADO-02174,2024-07-17,Wednesday,09:00,CDMX-TLAXCALA,TAPO,Primera Plus,36,29.0,80.6,288.0,8352.0,Alta,2024,7,July,2,0
ADO-01251,2024-06-11,Tuesday,16:00,CDMX-PACHUCA,Sur,ADO GL,48,33.0,68.8,190.0,6270.0,Baja,2024,6,June,1,0
ADO-01700,2024-08-14,Wednesday,16:00,CDMX-PACHUCA,Sur,ADO GL,48,32.0,66.7,190.0,6080.0,Alta,2024,8,August,2,0
ADO-01253,2024-12-20,Friday,06:00,CDMX-PUEBLA,TAPO,OCC,42,17.0,40.5,280.0,4760.0,Alta,2024,12,December,4,0
ADO-02445,2024-08-04,Sunday,16:00,CDMX-PACHUCA,TAPO,Primera Plus,36,28.0,77.8,190.0,5320.0,Alta,2024,8,August,6,1
ADO-02338,2024-08-09,Friday,16:00,CDMX-PUEBLA,TAPO,OCC,42,27.0,64.3,280.0,7560.0,Alta,2024,8,August,4,0
ADO-01237,2024-02-15,Thursday,15:00,CDMX-PUEBLA,Poniente,OCC,42,35.0,83.3,280.0,9800.0,Baja,2024,2,February,3,0
ADO-00886,2024-02-29,Thursday,15:00,CDMX-PUEBLA,Observatorio,Ejecutivo,24,20.0,83.3,280.0,5600.0,Baja,2024,2,February,3,0
ADO-00080,2024-08-31,Saturday,14:00,CDMX-TOLUCA,Norte,Primera Plus,36,28.0,61.1,216.0,4752.0,Alta,2024,8,August,5,1
ADO-01173,2024-04-07,Sunday,06:00,CDMX-PUEBLA,TAPO,Primera Plus,36,31.0,86.1,280.0,8680.0,Baja,2024,4,April,6,1
ADO-00815,2024-04-07,Sunday,17:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,24.0,100.0,320.0,7680.0,Baja,2024,4,April,6,1
ADO-01853,2024-09-20,Friday,08:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,15.0,62.5,209.0,3135.0,Baja,2024,9,September,4,0
ADO-02015,2024-06-15,Saturday,12:00,CDMX-CUERNAVACA,Observatorio,Primera Plus,36,34.0,94.4,264.0,8976.0,Baja,2024,6,June,5,1
ADO-00672,2024-10-03,Thursday,10:00,CDMX-TOLUCA,Sur,ADO GL,48,19.0,39.6,180.0,3420.0,Baja,2024,10,October,3,0
ADO-02205,2024-05-02,Thursday,15:00,CDMX-PACHUCA,Sur,ADO GL,48,25.0,52.1,209.0,5225.0,Baja,2024,5,May,3,0
ADO-02461,2024-05-05,Sunday,06:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,20.0,83.3,171.0,3420.0,Baja,2024,5,May,6,1
ADO-00058,2024-06-19,Wednesday,19:00,CDMX-TLAXCALA,Norte,Primera Plus,36,27.0,75.0,240.0,6480.0,Baja,2024,6,June,2,0
ADO-00134,2024-05-27,Monday,18:00,CDMX-PACHUCA,Sur,Ejecutivo,24,20.0,83.3,190.0,3800.0,Baja,2024,5,May,0,0
ADO-01141,2024-01-23,Tuesday,21:00,CDMX-PUEBLA,Norte,ADO GL,48,29.0,60.4,308.0,8932.0,Alta,2024,1,January,1,0
ADO-00934,2024-01-28,Sunday,14:00,CDMX-PACHUCA,TAPO,Ejecutivo,24,14.0,58.3,190.0,2660.0,Alta,2024,1,January,6,1
ADO-00929,2024-05-23,Thursday,14:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,20.0,83.3,384.0,7680.0,Baja,2024,5,May,3,0
ADO-00824,2024-12-03,Tuesday,09:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,18.0,75.0,304.0,5472.0,Alta,2024,12,December,1,0
ADO-01433,2024-09-07,Saturday,11:00,CDMX-QUERÉTARO,TAPO,OCC,42,40.0,95.2,352.0,14080.0,Baja,2024,9,September,5,1
ADO-01393,2024-04-08,Monday,19:00,CDMX-QUERÉTARO,Observatorio,OCC,42,42.0,100.0,320.0,13440.0,Baja,2024,4,April,0,0
ADO-01532,2024-04-25,Thursday,18:00,CDMX-PACHUCA,Sur,Ejecutivo,24,14.0,58.3,190.0,2660.0,Baja,2024,4,April,3,0
ADO-01215,2024-08-05,Monday,08:00,CDMX-TOLUCA,TAPO,Ejecutivo,24,18.0,75.0,198.0,3564.0,Alta,2024,8,August,0,0
ADO-00505,2024-05-18,Saturday,06:00,CDMX-PUEBLA,Observatorio,ADO GL,48,37.0,77.1,280.0,10360.0,Baja,2024,5,May,5,1
ADO-00348,2024-11-02,Saturday,07:00,CDMX-PACHUCA,TAPO,Primera Plus,36,29.0,80.6,209.0,6061.0,Baja,2024,11,November,5,1
ADO-01997,2024-08-31,Saturday,09:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,35.0,97.2,352.0,12320.0,Alta,2024,8,August,5,1
ADO-00387,2024-02-07,Wednesday,14:00,CDMX-PUEBLA,Sur,Primera Plus,36,24.0,66.7,266.0,6384.0,Baja,2024,2,February,2,0
ADO-01025,2024-01-21,Sunday,09:00,CDMX-PUEBLA,TAPO,ADO GL,48,48.0,100.0,308.0,14784.0,Alta,2024,1,January,6,1
ADO-01959,2024-04-25,Thursday,21:00,CDMX-TOLUCA,Norte,OCC,42,32.0,76.2,198.0,6336.0,Baja,2024,4,April,3,0
ADO-01385,2024-12-05,Thursday,06:00,CDMX-PUEBLA,TAPO,Ejecutivo,24,17.0,70.8,266.0,4522.0,Alta,2024,12,December,3,0
ADO-00895,2024-12-09,Monday,08:00,CDMX-TLAXCALA,Observatorio,OCC,42,40.0,95.2,240.0,9600.0,Alta,2024,12,December,0,0
ADO-00829,2024-09-13,Friday,07:00,CDMX-QUERÉTARO,Sur,ADO GL,48,35.0,72.9,320.0,11200.0,Baja,2024,9,September,4,0
ADO-02454,2024-11-07,Thursday,13:00,CDMX-CUERNAVACA,Observatorio,ADO GL,48,27.0,56.2,220.0,5940.0,Baja,2024,11,November,3,0
ADO-00476,2024-04-01,Monday,19:00,CDMX-PUEBLA,Norte,Primera Plus,36,27.0,75.0,280.0,7560.0,Baja,2024,4,April,0,0
ADO-01684,2024-08-08,Thursday,12:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,16.0,66.7,352.0,5632.0,Alta,2024,8,August,3,0
ADO-02159,2024-01-06,Saturday,18:00,CDMX-PACHUCA,Sur,Ejecutivo,24,24.0,100.0,190.0,4560.0,Alta,2024,1,January,5,1
ADO-02347,2024-05-18,Saturday,22:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,28.0,77.8,320.0,8960.0,Baja,2024,5,May,5,1
ADO-02144,2024-12-25,Wednesday,22:00,CDMX-CUERNAVACA,Observatorio,OCC,42,28.0,66.7,209.0,5852.0,Alta,2024,12,December,2,0
ADO-02108,2024-11-12,Tuesday,08:00,CDMX-PACHUCA,TAPO,Primera Plus,36,31.0,86.1,190.0,5890.0,Baja,2024,11,November,1,0
ADO-00653,2024-08-09,Friday,06:00,CDMX-QUERÉTARO,TAPO,OCC,42,25.0,59.5,384.0,9600.0,Alta,2024,8,August,4,0
ADO-00173,2024-08-20,Tuesday,19:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,28.0,77.8,304.0,8512.0,Alta,2024,8,August,1,0
ADO-01475,2024-06-28,Friday,11:00,CDMX-PACHUCA,Norte,OCC,42,23.0,54.8,190.0,4370.0,Baja,2024,6,June,4,0
ADO-01150,2024-12-14,Saturday,18:00,CDMX-PUEBLA,Observatorio,ADO GL,48,43.0,89.6,280.0,12040.0,Alta,2024,12,December,5,1
ADO-00039,2024-10-11,Friday,21:00,CDMX-PACHUCA,Poniente,Primera Plus,36,17.0,47.2,190.0,3230.0,Baja,2024,10,October,4,0
ADO-01555,2024-05-19,Sunday,22:00,CDMX-PUEBLA,Poniente,OCC,42,34.0,81.0,266.0,9044.0,Baja,2024,5,May,6,1
ADO-02405,2024-12-30,Monday,14:00,CDMX-CUERNAVACA,TAPO,Ejecutivo,24,20.0,83.3,264.0,5280.0,Alta,2024,12,December,0,0
ADO-00714,2024-10-13,Sunday,17:00,CDMX-CUERNAVACA,Norte,ADO GL,48,48.0,100.0,220.0,10560.0,Baja,2024,10,October,6,1
ADO-00091,2024-06-16,Sunday,18:00,CDMX-QUERÉTARO,Sur,ADO GL,48,48.0,100.0,320.0,15360.0,Baja,2024,6,June,6,1
ADO-00167,2024-03-13,Wednesday,13:00,CDMX-TLAXCALA,Observatorio,OCC,42,28.0,73.8,240.0,7440.0,Baja,2024,3,March,2,0
ADO-01206,2024-10-05,Saturday,20:00,CDMX-CUERNAVACA,Sur,ADO GL,48,41.0,85.4,220.0,9020.0,Baja,2024,10,October,5,1
ADO-00876,2024-08-23,Friday,16:00,CDMX-CUERNAVACA,Sur,OCC,42,36.0,85.7,209.0,7524.0,Alta,2024,8,August,4,0
ADO-00445,2024-08-07,Wednesday,10:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,23.0,47.9,320.0,7360.0,Alta,2024,8,August,2,0
ADO-02310,2024-11-21,Thursday,07:00,CDMX-CUERNAVACA,TAPO,OCC,42,38.0,90.5,242.0,9196.0,Baja,2024,11,November,3,0
ADO-02453,2024-07-27,Saturday,08:00,CDMX-CUERNAVACA,Sur,OCC,42,41.0,97.6,242.0,9922.0,Alta,2024,7,July,5,1
ADO-01094,2024-11-21,Thursday,08:00,CDMX-TLAXCALA,Norte,Primera Plus,36,29.0,80.6,240.0,6960.0,Baja,2024,11,November,3,0
ADO-01828,2024-01-15,Monday,14:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,29.0,80.6,320.0,9280.0,Alta,2024,1,January,0,0
ADO-01156,2024-07-25,Thursday,10:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,18.0,75.0,352.0,6336.0,Alta,2024,7,July,3,0
ADO-01325,2024-11-23,Saturday,08:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,36.0,100.0,304.0,10944.0,Baja,2024,11,November,5,1
ADO-00217,2024-11-15,Friday,16:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,20.0,55.6,320.0,6400.0,Baja,2024,11,November,4,0
ADO-01351,2024-01-08,Monday,12:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,12.0,50.0,320.0,3840.0,Alta,2024,1,January,0,0
ADO-00511,2024-01-29,Monday,13:00,CDMX-QUERÉTARO,Observatorio,Ejecutivo,24,16.0,66.7,352.0,5632.0,Alta,2024,1,January,0,0
ADO-01681,2024-09-22,Sunday,21:00,CDMX-TLAXCALA,Norte,Ejecutivo,24,21.0,87.5,228.0,4788.0,Baja,2024,9,September,6,1
ADO-00500,2024-12-15,Sunday,11:00,CDMX-TOLUCA,Poniente,ADO GL,48,32.0,66.7,180.0,5760.0,Alta,2024,12,December,6,1
ADO-02080,2024-02-04,Sunday,19:00,CDMX-PUEBLA,Poniente,Primera Plus,36,34.0,94.4,308.0,10472.0,Baja,2024,2,February,6,1
ADO-01857,2024-08-10,Saturday,14:00,CDMX-QUERÉTARO,Observatorio,ADO GL,48,48.0,100.0,320.0,15360.0,Alta,2024,8,August,5,1
ADO-01389,2024-07-22,Monday,15:00,CDMX-PACHUCA,Poniente,Ejecutivo,24,15.0,62.5,209.0,3135.0,Alta,2024,7,July,0,0
ADO-01520,2024-09-02,Monday,21:00,CDMX-PUEBLA,Sur,Primera Plus,36,31.0,86.1,280.0,8680.0,Baja,2024,9,September,0,0
ADO-01672,2024-05-27,Monday,15:00,CDMX-PACHUCA,TAPO,Ejecutivo,24,14.0,58.3,190.0,2660.0,Baja,2024,5,May,0,0
ADO-00339,2024-08-21,Wednesday,07:00,CDMX-CUERNAVACA,Norte,OCC,42,35.0,83.3,209.0,7315.0,Alta,2024,8,August,2,0
ADO-01189,2024-03-30,Saturday,07:00,CDMX-CUERNAVACA,Norte,Ejecutivo,24,24.0,100.0,242.0,5808.0,Baja,2024,3,March,5,1
ADO-00029,2024-01-31,Wednesday,08:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,17.0,70.8,320.0,5440.0,Alta,2024,1,January,2,0
ADO-01541,2024-11-04,Monday,16:00,CDMX-TLAXCALA,Poniente,Primera Plus,36,23.0,63.9,264.0,6072.0,Baja,2024,11,November,0,0
ADO-01218,2024-08-04,Sunday,21:00,CDMX-TOLUCA,Poniente,,42,37.0,88.1,180.0,6660.0,Alta,2024,8,August,6,1
ADO-01417,2024-07-17,Wednesday,16:00,CDMX-TOLUCA,Poniente,ADO GL,48,31.0,64.6,216.0,6696.0,Alta,2024,7,July,2,0
ADO-02113,2024-08-13,Tuesday,12:00,CDMX-PACHUCA,TAPO,Primera Plus,36,27.0,63.9,190.0,4370.0,Alta,2024,8,August,1,0
ADO-01677,2024-05-06,Monday,09:00,CDMX-TOLUCA,TAPO,Ejecutivo,24,22.0,91.7,216.0,4752.0,Baja,2024,5,May,0,0
ADO-01198,2024-07-31,Wednesday,13:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,25.0,69.4,352.0,8800.0,Alta,2024,7,July,2,0
ADO-01543,2024-08-03,Saturday,13:00,CDMX-CUERNAVACA,Poniente,Ejecutivo,24,24.0,100.0,220.0,5280.0,Alta,2024,8,August,5,1
ADO-00954,2024-02-05,Monday,13:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,19.0,79.2,209.0,3971.0,Baja,2024,2,February,0,0
ADO-00235,2024-08-28,Wednesday,17:00,CDMX-QUERÉTARO,Sur,OCC,42,27.0,100.0,320.0,13440.0,Alta,2024,8,August,2,0
ADO-00733,2024-06-24,Monday,11:00,CDMX-QUERÉTARO,Sur,OCC,42,29.0,69.0,320.0,9280.0,Baja,2024,6,June,0,0
ADO-01157,2024-06-07,Friday,10:00,CDMX-PACHUCA,TAPO,ADO GL,48,27.0,56.2,190.0,5130.0,Baja,2024,6,June,4,0
ADO-02158,2024-07-31,Wednesday,18:00,CDMX-TOLUCA,Poniente,ADO GL,48,36.0,75.0,198.0,7128.0,Alta,2024,7,July,2,0
ADO-01210,2024-09-15,Sunday,07:00,CDMX-PUEBLA,Norte,ADO GL,48,48.0,100.0,266.0,12768.0,Baja,2024,9,September,6,1
ADO-01066,2024-02-12,Monday,21:00,CDMX-QUERÉTARO,Sur,Ejecutivo,24,12.0,50.0,320.0,3840.0,Baja,2024,2,February,0,0
ADO-01063,2024-08-13,Tuesday,09:00,CDMX-PACHUCA,Norte,Primera Plus,36,33.0,91.7,209.0,6897.0,Alta,2024,8,August,1,0
ADO-01168,2024-12-09,Monday,14:00,CDMX-TOLUCA,Poniente,ADO GL,48,34.0,70.8,180.0,6120.0,Alta,2024,12,December,0,0
ADO-01493,2024-09-02,Monday,22:00,CDMX-PUEBLA,TAPO,OCC,42,24.0,57.1,280.0,6720.0,Baja,2024,9,September,0,0
ADO-02076,2024-11-21,Thursday,13:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,22.0,61.1,228.0,5016.0,Baja,2024,11,November,3,0
ADO-00885,2024-03-08,Friday,07:00,CDMX-QUERÉTARO,Sur,OCC,42,37.0,88.1,304.0,11248.0,Baja,2024,3,March,4,0
ADO-00144,2024-06-25,Tuesday,18:00,CDMX-QUERÉTARO,Norte,OCC,42,34.0,81.0,320.0,10880.0,Baja,2024,6,June,1,0
ADO-02473,2024-07-17,Wednesday,17:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,25.0,69.4,320.0,8000.0,Alta,2024,7,July,2,0
ADO-00851,2024-04-01,Monday,12:00,CDMX-TOLUCA,TAPO,OCC,42,28.0,57.1,180.0,4320.0,Baja,2024,4,April,0,0
ADO-00718,2024-05-04,Saturday,16:00,CDMX-TLAXCALA,Sur,OCC,42,36.0,85.7,288.0,10368.0,Baja,2024,5,May,5,1
ADO-02391,2024-05-07,Tuesday,07:00,CDMX-PUEBLA,Sur,Ejecutivo,24,13.0,54.2,280.0,3640.0,Baja,2024,5,May,1,0
ADO-00265,2024-11-26,Tuesday,17:00,CDMX-QUERÉTARO,Observatorio,OCC,42,32.0,76.2,320.0,10240.0,Baja,2024,11,November,1,0
ADO-00076,2024-12-18,Wednesday,09:00,CDMX-PUEBLA,Poniente,OCC,42,37.0,88.1,280.0,10360.0,Alta,2024,12,December,2,0
ADO-00396,2024-07-21,Sunday,18:00,CDMX-QUERÉTARO,Sur,ADO GL,48,45.0,93.8,320.0,14400.0,Alta,2024,7,July,6,1
ADO-02355,2024-05-09,Thursday,18:00,CDMX-PUEBLA,TAPO,OCC,42,39.0,92.9,280.0,10920.0,Baja,2024,5,May,3,0
ADO-00397,2024-11-29,Friday,10:00,CDMX-CUERNAVACA,Norte,ADO GL,48,21.0,43.8,264.0,5544.0,Baja,2024,11,November,4,0
ADO-01366,2024-06-18,Tuesday,13:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,22.0,61.1,320.0,7040.0,Baja,2024,6,June,1,0
ADO-02096,2024-11-05,Tuesday,18:00,CDMX-TOLUCA,Norte,Ejecutivo,24,18.0,75.0,171.0,3078.0,Baja,2024,11,November,1,0
ADO-01904,2024-08-31,Saturday,16:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,21.0,87.5,320.0,6720.0,Alta,2024,8,August,5,1
ADO-00596,2024-05-31,Friday,20:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,14.0,58.3,320.0,4480.0,Baja,2024,5,May,4,0
ADO-01297,2024-07-09,Tuesday,11:00,CDMX-PACHUCA,TAPO,OCC,42,31.0,73.8,190.0,5890.0,Alta,2024,7,July,1,0
ADO-01822,2024-07-13,Saturday,13:00,CDMX-PACHUCA,Sur,ADO GL,48,41.0,85.4,228.0,9348.0,Alta,2024,7,July,5,1
ADO-00873,2024-02-04,Sunday,15:00,CDMX-QUERÉTARO,TAPO,ADO GL,48,32.0,66.7,320.0,10240.0,Baja,2024,2,February,6,1
ADO-01549,2024-01-16,Tuesday,17:00,CDMX-PUEBLA,TAPO,Primera Plus,36,32.0,88.9,280.0,8960.0,Alta,2024,1,January,1,0
ADO-00037,2024-09-05,Thursday,12:00,CDMX-TOLUCA,TAPO,OCC,42,28.0,66.7,180.0,5040.0,Baja,2024,9,September,3,0
ADO-02120,2024-10-21,Monday,20:00,CDMX-PUEBLA,Sur,OCC,42,26.0,61.9,336.0,8736.0,Baja,2024,10,October,0,0
ADO-02142,2024-09-08,Sunday,18:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,24.0,100.0,320.0,7680.0,Baja,2024,9,September,6,1
ADO-00978,2024-02-27,Tuesday,10:00,CDMX-TLAXCALA,Sur,OCC,42,15.0,35.7,240.0,3600.0,Baja,2024,2,February,1,0
ADO-01572,2024-02-14,Wednesday,09:00,CDMX-TOLUCA,Norte,OCC,42,27.0,64.3,180.0,4860.0,Baja,2024,2,February,2,0
ADO-01123,2024-11-17,Sunday,16:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,22.0,91.7,320.0,7040.0,Baja,2024,11,November,6,1
ADO-01893,2024-02-11,Sunday,13:00,CDMX-PACHUCA,Poniente,ADO GL,48,38.0,79.2,180.5,6859.0,Baja,2024,2,February,6,1
ADO-00676,2024-12-03,Tuesday,21:00,CDMX-PUEBLA,TAPO,ADO GL,48,28.0,54.2,280.0,7280.0,Alta,2024,12,December,1,0
ADO-00729,2024-10-03,Thursday,22:00,CDMX-PUEBLA,Sur,ADO GL,48,28.0,58.3,266.0,7448.0,Baja,2024,10,October,3,0
ADO-00413,2024-03-30,Saturday,11:00,CDMX-CUERNAVACA,Observatorio,ADO GL,48,28.0,64.6,242.0,7502.0,Baja,2024,3,March,5,1
ADO-01517,2024-10-25,Friday,18:00,CDMX-PUEBLA,Observatorio,ADO GL,48,47.0,97.9,336.0,15792.0,Baja,2024,10,October,4,0
ADO-01650,2024-07-07,Sunday,06:00,CDMX-CUERNAVACA,Norte,Ejecutivo,24,24.0,100.0,220.0,5280.0,Alta,2024,7,July,6,1
ADO-00826,2024-04-05,Friday,22:00,CDMX-QUERÉTARO,Observatorio,OCC,42,34.0,81.0,304.0,10336.0,Baja,2024,4,April,4,0
ADO-00617,2024-09-09,Monday,19:00,CDMX-PUEBLA,Norte,Ejecutivo,24,19.0,79.2,336.0,6384.0,Baja,2024,9,September,0,0
ADO-00115,2024-10-20,Sunday,21:00,CDMX-QUERÉTARO,Sur,OCC,42,34.0,81.0,320.0,10880.0,Baja,2024,10,October,6,1
ADO-00418,2024-12-09,Monday,22:00,CDMX-TOLUCA,Observatorio,ADO GL,48,31.0,64.6,198.0,6138.0,Alta,2024,12,December,0,0
ADO-01626,2024-02-12,Monday,10:00,CDMX-PACHUCA,Norte,ADO GL,48,37.0,77.1,209.0,7733.0,Baja,2024,2,February,0,0
ADO-02471,2024-08-09,Friday,22:00,CDMX-PUEBLA,Poniente,OCC,42,32.0,76.2,280.0,8960.0,Alta,2024,8,August,4,0
ADO-00090,2024-08-24,Saturday,07:00,CDMX-PUEBLA,Sur,ADO GL,48,48.0,100.0,280.0,13440.0,Alta,2024,8,August,5,1
ADO-02083,2024-10-26,Saturday,10:00,CDMX-PACHUCA,Sur,Primera Plus,36,24.0,66.7,190.0,4560.0,Baja,2024,10,October,5,1
ADO-00754,2024-11-23,Saturday,15:00,CDMX-CUERNAVACA,Sur,ADO GL,48,46.0,95.8,264.0,12144.0,Baja,2024,11,November,5,1
ADO-01631,2024-06-12,Wednesday,09:00,CDMX-CUERNAVACA,Sur,OCC,42,36.0,85.7,220.0,7920.0,Baja,2024,6,June,2,0
ADO-00012,2024-01-17,Wednesday,16:00,CDMX-TLAXCALA,Norte,OCC,42,24.0,57.1,240.0,5760.0,Alta,2024,1,January,2,0
ADO-00285,2024-12-16,Monday,15:00,CDMX-TOLUCA,TAPO,OCC,42,38.0,90.5,171.0,6498.0,Alta,2024,12,December,0,0
ADO-01067,2024-06-08,Saturday,20:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,25.0,69.4,209.0,5225.0,Baja,2024,6,June,5,1
ADO-01192,2024-12-27,Friday,20:00,CDMX-PUEBLA,TAPO,OCC,42,28.0,47.6,280.0,5600.0,Alta,2024,12,December,4,0
ADO-01441,2024-12-21,Saturday,06:00,CDMX-PUEBLA,Norte,OCC,42,39.0,92.9,280.0,10920.0,Alta,2024,12,December,5,1
ADO-02357,2024-05-16,Thursday,19:00,CDMX-PUEBLA,Observatorio,OCC,42,31.0,73.8,280.0,8680.0,Baja,2024,5,May,3,0
ADO-02356,2024-05-10,Friday,20:00,CDMX-TOLUCA,Observatorio,ADO GL,48,32.0,66.7,216.0,6912.0,Baja,2024,5,May,4,0
ADO-02276,2024-06-01,Saturday,12:00,CDMX-PACHUCA,Norte,ADO GL,48,34.0,70.8,209.0,7106.0,Baja,2024,6,June,5,1
ADO-01569,2024-07-03,Wednesday,19:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,14.0,58.3,220.0,3080.0,Alta,2024,7,July,2,0
ADO-02162,2024-05-25,Saturday,14:00,CDMX-CUERNAVACA,TAPO,Ejecutivo,24,21.0,87.5,242.0,5082.0,Baja,2024,5,May,5,1
ADO-01688,2024-06-26,Wednesday,09:00,CDMX-QUERÉTARO,Sur,Ejecutivo,24,19.0,79.2,304.0,5776.0,Baja,2024,6,June,2,0
ADO-00852,2024-11-28,Thursday,11:00,CDMX-PACHUCA,TAPO,Ejecutivo,24,14.0,58.3,190.0,2660.0,Baja,2024,11,November,3,0
ADO-00896,2024-12-23,Monday,09:00,CDMX-TOLUCA,Norte,OCC,42,36.0,85.7,171.0,6156.0,Alta,2024,12,December,0,0
ADO-00497,2024-11-26,Tuesday,14:00,CDMX-PUEBLA,TAPO,Ejecutivo,24,12.0,50.0,280.0,3360.0,Baja,2024,11,November,1,0
ADO-01783,2024-03-17,Sunday,06:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,28.0,66.7,220.0,3520.0,Baja,2024,3,March,6,1
ADO-00336,2024-10-15,Tuesday,07:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,28.0,77.8,336.0,9408.0,Baja,2024,10,October,1,0
ADO-00516,2024-10-14,Monday,17:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,32.0,88.9,190.0,6080.0,Baja,2024,10,October,0,0
ADO-01349,2024-01-27,Saturday,06:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,16.0,66.7,220.0,3520.0,Alta,2024,1,January,5,1
ADO-01016,2024-01-25,Thursday,17:00,CDMX-PUEBLA,Sur,ADO GL,48,39.0,81.2,280.0,10920.0,Alta,2024,1,January,3,0
ADO-02363,2024-05-16,Thursday,17:00,CDMX-CUERNAVACA,Poniente,Primera Plus,36,22.0,61.1,220.0,4840.0,Baja,2024,5,May,3,0
